name,price,det,link
WAGO SPL-42 - 2 in 4 out Universal Compact Wire Wiring Connector,20.00 EGP,Conductor terminal block with lever,/shop/wago-spl42-wago-spl-42-2-in-4-out-universal-compact-wire-wiring-connector-8540?page=25
WAGO PCT-223 - 3 in 3 out Universal Compact Wire Wiring Connector,15.00 EGP,Conductor terminal block with lever,/shop/wago-pct223-3-wago-pct-223-3-in-3-out-universal-compact-wire-wiring-connector-8539?page=25
WAGO PCT-222 - 2 in 2 out Universal Compact Wire Wiring Connector,12.00 EGP,Conductor terminal block with lever,/shop/wago-pct222-2-wago-pct-222-2-in-2-out-universal-compact-wire-wiring-connector-8538?page=25
Manual LED Dimmer Control DC12-24Vdc / 30A PWM,275.00 EGP,,/shop/kit-dimmer-led-30a-manual-led-dimmer-control-dc12-24vdc-30a-pwm-8537?page=25
BMS 13 String 48.1V/30A - With Temperature Protection,850.00 EGP,"Original MOSFET Transistors
18650 Cell Lithium Battery Protection Board Current Peak 30A Over-Current Protection",/shop/bms-13s-30a-bms-13-string-48-1v-30a-with-temperature-protection-8536?page=25
Power Bank Module With USB Quick Charge 3.0 - PD3.0,350.00 EGP,,/shop/kit-bank-quick-power-bank-module-with-usb-quick-charge-3-0-pd3-0-8535?page=25
Power Bank Module T6845-C,45.00 EGP,5V Step-Up Power Module Lithium Battery Charging Protection Board USB,/shop/kit-bank-t6845c-power-bank-module-t6845-c-8534?page=25
2020/2040 Aluminum Profile Accessory - SY2040 Corner Bracket Part,30.00 EGP,No description,/shop/sy2040-corner-2020-2040-aluminum-profile-accessory-sy2040-corner-bracket-part-8533?page=25
2040 Aluminum Profile 20x40x2000mm - Model SY2040,650.00 EGP,No description,/shop/sy2040-2000mm-2040-aluminum-profile-20x40x2000mm-model-sy2040-8532?page=25
2040 Aluminum Profile 20x40x1000mm - Model SY2040,325.00 EGP,No description,/shop/sy2040-1000mm-2040-aluminum-profile-20x40x1000mm-model-sy2040-8531?page=25
DC Motor 775 Mounting Bracket Holder,65.00 EGP,No description,/shop/dc-775-braket-dc-motor-775-mounting-bracket-holder-8530?page=25
3D Printer PTFE Teflon Tube Remote Nozzle Feed Guide For Extruder - 1 Meter (SKU#3D1007),60.00 EGP,2mm x 4mm,/shop/kit-3d-1007-3d-printer-ptfe-teflon-tube-remote-nozzle-feed-guide-for-extruder-1-meter-sku-3d1007-8529?page=25
LMT035DNJFWD-NAN LCD 3.5'' TOPWAY,475.00 EGP,480x320 Color TFT,/shop/lmt035dnjfwd-nan-lmt035dnjfwd-nan-lcd-3-5-topway-8528?page=25
TIP 900M-T-B Lead-Free Soldering Iron Tip سن صغير مستدير,30.00 EGP,"For Models: 878D, 936D, 996D, 909D+, 908B, 900M, 933, 850, 907, 913, 951, 898D, 852D+, 852D or any compatible models.",/shop/tip-hot-900m-t-b-tip-900m-t-b-lead-free-soldering-iron-tip-sn-sgyr-mstdyr-8527?page=25
SMD IR2184S,40.00 EGP,"High voltage, high-speed power MOSFET & IGBT driver",/shop/smd-ir2184-smd-ir2184s-8525?page=25
Raspberry Pi Pico W - WiFi,850.00 EGP,RP2040 Microcontroller Chip,/shop/rpi-pico-w-raspberry-pi-pico-w-wifi-8524?page=26
GORDAK 902 ESD SMD Soldering Tweezer Repair Rework Station,"2,950.00 EGP",No description,/shop/902-gordak-station-gordak-902-esd-smd-soldering-tweezer-repair-rework-station-8523?page=26
RIGOL DS1102Z-E 2-Channel Digital Storage Oscilloscope 100MHz,"25,000.00 EGP","With Serial bus trigger and hardware decoding (RS232, I²C, SPI)",/shop/avo-ds1102z-e-rigol-rigol-ds1102z-e-2-channel-digital-storage-oscilloscope-100mhz-8522?page=26
SMD PIC16F886-I/SO,135.00 EGP,No description,/shop/smd-pic16f886-iso-smd-pic16f886-i-so-8520?page=26
Switch Momentary 16mm Yellow - Self Resetting,30.00 EGP,Self-Reset Model LA160-16A - Without light,/shop/pb-big-3pin-tack-yellow-switch-momentary-16mm-yellow-self-resetting-8519?page=26
Switch Momentary 16mm Green - Self Resetting,30.00 EGP,Self-Reset Model LA160-16A - Without light,/shop/pb-big-3pin-tack-green-switch-momentary-16mm-green-self-resetting-8518?page=26
Switch On/Off 16mm Yellow - Self Locking,35.00 EGP,Model LA160-16A - Without light,/shop/pb-big-3pin-onoff-yellow-switch-on-off-16mm-yellow-self-locking-8517?page=26
Switch On/Off 16mm Green - Self Locking,35.00 EGP,Model LA160-16A - Without light,/shop/pb-big-3pin-onoff-green-switch-on-off-16mm-green-self-locking-8516?page=26
60 Clear Plastic Drawer Set,"1,450.00 EGP",Size: 381 x 475 x 157 mm,/shop/box-sg002-60-clear-plastic-drawer-set-8515?page=26
39 Clear Plastic Drawer Set,"1,350.00 EGP",Size: 381 x 475 x 157 mm,/shop/box-sg004-39-clear-plastic-drawer-set-8514?page=26
1.75mm PLA 3D Pen Filament in Tube 150 Strands (SKU#BH003),175.00 EGP,,/shop/sl-bh003-1-75mm-pla-3d-pen-filament-in-tube-150-strands-sku-bh003-8511?page=26
3D Printing Pen SL-300 - Intelligent 3D Pen III - with Smart LCD Display,"1,950.00 EGP",No description,/shop/sl300-3d-pen-3d-printing-pen-sl-300-intelligent-3d-pen-iii-with-smart-lcd-display-8510?page=26
eSUN® PETG 3D Printer Filament (1.75mm) - 1Kg Roll,875.00 EGP,No description,/shop/esun-r-petg-3d-printer-filament-1-75mm-1kg-roll-8502?page=26
BTA20-600B Sensitive Gate Triac - Original ST Brand,23.00 EGP,Parameter MAX 20A 600V,/shop/bta20-bta20-600b-sensitive-gate-triac-original-st-brand-8495?page=26
Metal Switch 22mm Waterproof Metal with POWER Symbol Red LED,195.00 EGP,No description,/shop/pb-22-m-power-metal-switch-22mm-waterproof-metal-with-power-symbol-red-led-8494?page=26
Terminal Block Shield for Arduino UNO,"1,550.00 EGP",,/shop/arduino-sh-uno-terminal-terminal-block-shield-for-arduino-uno-8491?page=26
DFRobot MAX30102 Heart Rate and Oximeter Sensor V2.0,950.00 EGP,"I2C/UART - MAX30102 Original Chip
Original DFRobot Product",/shop/kit-dfr-ecg-max30102-dfrobot-max30102-heart-rate-and-oximeter-sensor-v2-0-8489?page=26
DFRobot Gesture & Touch Recognition Sensor,550.00 EGP,"UART, 7 Gestures, 0~30cm",/shop/sen-gesture-dfr-dfrobot-gesture-touch-recognition-sensor-8488?page=26
Thin Film Pressure Sensor RP-C7.6-ST - FSR Sensor,250.00 EGP,,/shop/sen-thin-film-pressure-thin-film-pressure-sensor-rp-c7-6-st-fsr-sensor-8487?page=26
DFRobot Accelerometer ADXL345 Sensor (±16g) Triple Axis,475.00 EGP,Original DFRobot Product,/shop/kit-dfr-adxl345-dfrobot-accelerometer-adxl345-sensor-16g-triple-axis-8486?page=26
Analog Grayscale Sensor,85.00 EGP,,/shop/sen-grayscal-analog-grayscale-sensor-8485?page=26
"URM37 Ultrasonic Distance Sensor (2～800cm, RS232 / UART)","1,050.00 EGP",,/shop/kit-urm37-ultrasonic-800-urm37-ultrasonic-distance-sensor-2-800cm-rs232-uart-8484?page=26
Banana Male Plug 4 mm - Blue Color (AD38),4.00 EGP,No description,/shop/ad38-blue-banana-male-plug-4-mm-blue-color-ad38-8483?page=26
4mm Banana Plug to Banana Plug Wire Test Cable (AD38/AD38) Blue,75.00 EGP,1m cable length,/shop/wire-ad38-to-ad38-blue-4mm-banana-plug-to-banana-plug-wire-test-cable-ad38-ad38-blue-8482?page=26
4mm Banana Plug to Banana Plug Wire Test Cable (AD38/AD38) Yellow,75.00 EGP,1m cable length,/shop/wire-ad38-to-ad38-yellow-4mm-banana-plug-to-banana-plug-wire-test-cable-ad38-ad38-yellow-8481?page=26
4mm Banana Plug to Banana Plug Wire Test Cable (AD38/AD38) Green,75.00 EGP,1m cable length,/shop/wire-ad38-to-ad38-green-4mm-banana-plug-to-banana-plug-wire-test-cable-ad38-ad38-green-8480?page=26
4mm Banana Plug to Banana Plug Wire Test Cable (AD38/AD38) Red,75.00 EGP,1m cable length,/shop/wire-ad38-to-ad38-red-4mm-banana-plug-to-banana-plug-wire-test-cable-ad38-ad38-red-8479?page=26
Capacitor 680uF 450V,145.00 EGP,Electrolytic Capacitor Type,/shop/c-680u450v-capacitor-680uf-450v-8478?page=26
Capacitor 1000uF 450V,225.00 EGP,Electrolytic Capacitor Type,/shop/c-1000u450v-capacitor-1000uf-450v-8477?page=26
Banana Female Plug 4mm - Short - Green Color,3.00 EGP,No description,/shop/ad34-short-green-banana-female-plug-4mm-short-green-color-8476?page=26
Banana Female Plug 4mm - Short - Yellow Color,3.00 EGP,No description,/shop/ad34-short-yellow-banana-female-plug-4mm-short-yellow-color-8475?page=27
Banana Female Plug 4mm - Short - Black Color,3.00 EGP,,/shop/ad34-short-black-banana-female-plug-4mm-short-black-color-8474?page=27
Banana Female Plug 4mm - Blue Color,5.00 EGP,No description,/shop/ad35-blue-banana-female-plug-4mm-blue-color-8473?page=27
Fuse Pocket Holder External for T5x20 Size Vertical (Type 5) واقف,30.00 EGP,No description,/shop/fuse-pocket5-ver-fuse-pocket-holder-external-for-t5x20-size-vertical-type-5-wqf-8472?page=27
Banana Male Plug 4 mm - Green Color (AD38),4.00 EGP,No description,/shop/ad38-green-banana-male-plug-4-mm-green-color-ad38-8471?page=27
Banana Male Plug 4 mm - Yellow Color (AD38),4.00 EGP,No description,/shop/ad38-yellow-banana-male-plug-4-mm-yellow-color-ad38-8470?page=27
Banana Male Plug 4 mm - Black Color (AD38),4.00 EGP,,/shop/ad38-black-banana-male-plug-4-mm-black-color-ad38-8469?page=27
4mm Banana Plug Silicone Wire 15A to Crocodile Alligator Clip Test Probe Cable - Blue,125.00 EGP,1m cable length,/shop/wire-org-ad38-blue-4mm-banana-plug-silicone-wire-15a-to-crocodile-alligator-clip-test-probe-cable-blue-8467?page=27
4mm Banana Plug Silicone Wire 15A to Crocodile Alligator Clip Test Probe Cable - Red,125.00 EGP,1m cable length,/shop/wire-org-ad38-red-4mm-banana-plug-silicone-wire-15a-to-crocodile-alligator-clip-test-probe-cable-red-8466?page=27
LMT028DHHFWL-NBN LCD 2.8'' TOPWAY,285.00 EGP,320x240 Color TFT,/shop/lmt028dhhfwl-nbn-lmt028dhhfwl-nbn-lcd-2-8-topway-8465?page=27
ARDUINO NICLA SENSE ME,"1,900.00 EGP",ABX00050,/shop/arduino-nicla-arduino-nicla-sense-me-8464?page=27
16 Output Relay Module Works on (5V to 40V) Signal,675.00 EGP,,/shop/kit-16relay-plc-16-output-relay-module-works-on-5v-to-40v-signal-8461?page=27
UTi712S Thermal Imager Camera,"7,000.00 EGP","120 × 90 infrared resolution
Temperature Range: –20 °C to 400 °C
UNI-T Brand",/shop/avo-uti712s-unit-uti712s-thermal-imager-camera-8445?page=27
"LMT101ENMFWD-ACD TFT LCD Module – 10.1"" HDMI Display with Capacitive Touch - TOPWAY","5,850.00 EGP",Capacitive Touch Screen - Color TFT 1024x600,/shop/lmt101enmfwd-acd-lmt101enmfwd-acd-tft-lcd-module-10-1-hdmi-display-with-capacitive-touch-topway-8443?page=27
"LMT070DAMFWA-NFD TFT LCD Module – 7.0"" HDMI / VGA Display with Capacitive Touch - TOPWAY","3,250.00 EGP",Capacitive Touch Screen - Color TFT 1024x600,/shop/lmt070damfwa-nfd-lmt070damfwa-nfd-tft-lcd-module-7-0-hdmi-vga-display-with-capacitive-touch-topway-8442?page=27
Sensor Kit 37 in 1 For Arduino & Microcontrollers,950.00 EGP,No description,/shop/kit-sensor-37-in-1-sensor-kit-37-in-1-for-arduino-microcontrollers-8441?page=27
GG-5 Hot Melt Glue Gun 100W,195.00 EGP,No description,/shop/gg5-100w-gg-5-hot-melt-glue-gun-100w-8439?page=27
UTD2052CL+ UNI-T Digital Storage Oscilloscope 50MHz Upgradable to 100MHz,"11,500.00 EGP",UNI-T Brand,/shop/avo-utd2052cl-unit-utd2052cl-uni-t-digital-storage-oscilloscope-50mhz-upgradable-to-100mhz-8422?page=27
UTD2102CEX+ UNI-T Digital Storage Oscilloscope 100MHz,"11,990.00 EGP","REAL-TIME SAMPLE RATE: 1 GSa/s
UNI-T Brand",/shop/avo-utd2102cex-unit-utd2102cex-uni-t-digital-storage-oscilloscope-100mhz-8421?page=27
UT-C04A Through Hole Alligator Clips,295.00 EGP,"Connected with any Multimeter Probes
UNI-T Brand",/shop/prob-avo-utc04a-ut-c04a-through-hole-alligator-clips-8420?page=27
UT-C01 Hook Type Test Clamps,195.00 EGP,"Connected with any Multimeter Probes
UNI-T Brand",/shop/prob-avo-utc01-ut-c01-hook-type-test-clamps-8419?page=27
UT-L10 Dual Head Multifunctional Connectors - Banana 4mm,295.00 EGP,UNI-T Brand,/shop/prob-avo-utl10-ut-l10-dual-head-multifunctional-connectors-banana-4mm-8418?page=27
UT-L02 BNC Alligator Clip Test Leads,295.00 EGP,"Connected with any Function Generator or Oscilloscope
UNI-T Brand",/shop/prob-avo-utl02-ut-l02-bnc-alligator-clip-test-leads-8417?page=27
Arduino Shield Working Area for NANO Project Board,150.00 EGP,No description,/shop/arduino-sh-nano-work-area-arduino-shield-working-area-for-nano-project-board-8415?page=27
ESP-01S Adapter Module,75.00 EGP,ESP-01S Module Not Included,/shop/kit-esp01s-adapter-esp-01s-adapter-module-8413?page=27
MB102 Breadboard Power Supply Module 3.3V/5V Dual Output + Fuse Protection,95.00 EGP,No description,/shop/kit-ps-bb-mb102-mb102-breadboard-power-supply-module-3-3v-5v-dual-output-fuse-protection-8412?page=27
UT691-10 Visual Fault Locator,850.00 EGP,UNI-T Brand,/shop/avo-ut691-10-unit-ut691-10-visual-fault-locator-8409?page=27
UT682D Wire Tracker/Tone and Probe,750.00 EGP,"Cable Wire Tester & Tracker
UNI-T Brand",/shop/avo-ut682d-unit-ut682d-wire-tracker-tone-and-probe-8407?page=27
UT502A Megger Insulation Resistance Tester 2500V,"3,950.00 EGP",UNI-T Brand,/shop/avo-ut502a-unit-ut502a-megger-insulation-resistance-tester-2500v-8406?page=27
UT202A+ Digital Clamp Meter 600A (AC),875.00 EGP,UNI-T Brand,/shop/avo-ut202a-unit-ut202a-digital-clamp-meter-600a-ac-8405?page=27
UT673A Battery Tester,"1,350.00 EGP",UNI-T Brand,/shop/avo-ut673a-unit-ut673a-battery-tester-8404?page=28
UT60S Auto Digital Multimeter,"1,240.00 EGP",UNI-T Brand,/shop/avo-ut60s-unit-ut60s-auto-digital-multimeter-8402?page=28
UT325 Contact Type Thermometer,"3,450.00 EGP",UNI-T Brand,/shop/avo-ut325-unit-ut325-contact-type-thermometer-8400?page=28
A13T Temperature Humidity Meter,450.00 EGP,UNI-T Brand,/shop/avo-a13t-unit-a13t-temperature-humidity-meter-8399?page=28
BeagleBone® Black REV C3,"5,500.00 EGP",No description,/shop/beaglebone-black-beaglebone-r-black-rev-c3-8396?page=28
Arduino NANO RP2040 Connect with Headers,"2,250.00 EGP",ABX00053,/shop/arduino-org-rp2040-arduino-nano-rp2040-connect-with-headers-8395?page=28
PCB Manual Drill,175.00 EGP,No description,/shop/drill-manual-pcb-manual-drill-8390?page=28
LED WS2812 Diffused 5mm RGB Programmable,12.00 EGP,No description,/shop/led-ws2812-5mm-led-ws2812-diffused-5mm-rgb-programmable-8347?page=28
Arduino Nano 328 With CH340 Chip - Clone,250.00 EGP,"Original MCU Chips
ATmega328P",/shop/kit-arduino-nano-ch340-arduino-nano-328-with-ch340-chip-clone-8338?page=28
Buzzer SFM 3~24Vdc 95DB Intermittent Beep Alarm,25.00 EGP,No description,/shop/buzzer-dc3-24v-sfm-buzzer-sfm-3-24vdc-95db-intermittent-beep-alarm-8334?page=28
Fares USBasp AVR programmer,175.00 EGP,No description,/shop/prog-avr-fares-fares-usbasp-avr-programmer-8325?page=28
Arduino Shield Working Area for MEGA2560 Project Board,375.00 EGP,,/shop/arduino-sh-mega-work-area-arduino-shield-working-area-for-mega2560-project-board-8316?page=28
Arduino Shield Working Area for UNO Project Board,225.00 EGP,No description,/shop/arduino-sh-uno-work-area-arduino-shield-working-area-for-uno-project-board-8315?page=28
TPM-900 Digital Thermometer -Temperature Panel Meter With Probe,225.00 EGP,"Work on 220Vac
Panel's dimensions: 64 x 31 x 30 mm",/shop/tpm900-temperature-220vac-tpm-900-digital-thermometer-temperature-panel-meter-with-probe-8312?page=28
TPM-10 Digital Thermometer With Probe,100.00 EGP,"Work on LR44 batteries
Panel's dimensions: 48.5 x 28 x 15.2 mm",/shop/tpm10-temperature-tpm-10-digital-thermometer-with-probe-8311?page=28
NodeMCU Lua V3 Based On ESP8266 Development Kit - With CH340 Chip,185.00 EGP,,/shop/kit-node-mcu-v3-nodemcu-lua-v3-based-on-esp8266-development-kit-with-ch340-chip-8304?page=28
ESP-WROOM-02 WeMos D1 Motherboard,250.00 EGP,ESP8266 Mini NodeMCU - Module with 18650 Battery Holder,/shop/kit-esp-wroom-02-esp-wroom-02-wemos-d1-motherboard-8303?page=28
UTP1306 Switching Single Output DC Programmable Power Supply 0~32V 0~6A,"3,450.00 EGP",UNI-T Brand,/shop/ps-utp1306-unit-utp1306-switching-single-output-dc-programmable-power-supply-0-32v-0-6a-8301?page=28
UTD2152CL UNI-T Digital Storage Oscilloscope 150MHz,"13,000.00 EGP",UNI-T Brand,/shop/avo-utd2152cl-unit-utd2152cl-uni-t-digital-storage-oscilloscope-150mhz-8300?page=28
FREEZER Spray 400mL,375.00 EGP,"Quickly Locates Thermal Intermittence Cools Down to -50°C
ECS - MADE IN GERMANY",/shop/spray-ecs-freezer-400ml-freezer-spray-400ml-8295?page=28
"UT18D Voltage, Phase Rotation and Continuity Tester","1,575.00 EGP",UNI-T Brand,/shop/avo-ut18d-unit-ut18d-voltage-phase-rotation-and-continuity-tester-8293?page=28
UT659D LED Tester,"1,200.00 EGP","UNI-T Brand
With Single LED Test Feature",/shop/avo-ut659d-unit-ut659d-led-tester-8292?page=28
UT683KIT Wire Tracker,"2,050.00 EGP","Cable Wire Tester & Tracker
UNI-T Brand",/shop/avo-ut683kit-unit-ut683kit-wire-tracker-8290?page=28
UT693D Optical Multimeter (Power Meter & VFL),"1,850.00 EGP",UNI-T Brand,/shop/avo-ut693d-unit-ut693d-optical-multimeter-power-meter-vfl-8289?page=28
TM518 Timer Switch Socket,550.00 EGP,20 Timer ON/OFF – 16A/220Vac,/shop/tm518eu-plug-timer-tm518-timer-switch-socket-8284?page=28
SVP-917 1-Phase 80A V/A ac Protector + Energy Meter,"1,250.00 EGP","80A 230V Adjustable Over Under Voltage Protector + Energy Meter
Home Automatic Power Surge Protector",/shop/svp917-80a-protector-svp-917-1-phase-80a-v-a-ac-protector-energy-meter-8283?page=28
STVP932 3-Phase 80A V/A ac Protector,"3,850.00 EGP","Industrial Three-Phase 80A Adjustable Surge Voltage Protector
Automatic Recovery Over Under Voltage/Current Protective Device
Home Automatic Power Surge Protector",/shop/stvp932-80a-3pha-protector-stvp932-3-phase-80a-v-a-ac-protector-8281?page=28
DDS6619-008 Energy Meter 80A/230V - V/A/KWh Meter,700.00 EGP,Single Phase Two Wire LCD Digital Display Wattmeter Power Consumption,/shop/dds6619-008-80a-230v-dds6619-008-energy-meter-80a-230v-v-a-kwh-meter-8280?page=28
XH-W1088 220Vac Dual Digital Programmable Temperature Controller 10A,500.00 EGP,Thermostat Control Switch Probe -50°C ~ 120°,/shop/xh-w1088-220v-1500w-xh-w1088-220vac-dual-digital-programmable-temperature-controller-10a-8279?page=28
TVPS1-63B 1-Phase 63A V/A ac Protector,500.00 EGP,"Adjustable Over Under Voltage Protector
Home Automatic Power Surge Protector",/shop/tvps63-63a-protector-tvps1-63b-1-phase-63a-v-a-ac-protector-8278?page=28
SHT31 Outdoor Temperature & Humidity Sensor - Weather-proof,"1,750.00 EGP",(-40℃~125℃) - I2C,/shop/sen-sht31-dfr-sht31-outdoor-temperature-humidity-sensor-weather-proof-8276?page=29
DFRobot Analog Waterproof Capacitive Soil Moisture Sensor - Anti-Corrosion for Agriculture Field,950.00 EGP,,/shop/sen-soil-dfr-capacitive-dfrobot-analog-waterproof-capacitive-soil-moisture-sensor-anti-corrosion-for-agriculture-field-8274?page=29
HUSKYLENS – AI Vision Sensor with Facial Recognition & Object Tracking,"4,500.00 EGP","An Easy-to-use AI Camera
Artificial Intelligence Module",/shop/kit-ai-huskylens-huskylens-ai-vision-sensor-with-facial-recognition-object-tracking-8273?page=29
"Analog Water Pressure Sensor G1/4""","1,700.00 EGP",,/shop/sen-water-pressure-dfr-analog-water-pressure-sensor-g1-4-8272?page=29
Color Sensor With Focusable Lens TCS3200,850.00 EGP,,/shop/sen-color-focus-tcs3200-color-sensor-with-focusable-lens-tcs3200-8270?page=29
Raspberry Pi Zero Camera Module 5MP (Works only with Raspberry Pi Zero),850.00 EGP,,/shop/rpi-zero-cam-5m-raspberry-pi-zero-camera-module-5mp-works-only-with-raspberry-pi-zero-8269?page=29
IO Expansion HAT for Raspberry Pi 5/4B/3B+,950.00 EGP,No description,/shop/rpi-hat-io-exp-io-expansion-hat-for-raspberry-pi-5-4b-3b-8267?page=29
Raspberry Pi Dual Fans 5Vdc With Heatsink Cooling System,225.00 EGP,Designed for Raspberry Pi 3B / 3B+ / Pi4,/shop/rpi-fan-double-set-raspberry-pi-dual-fans-5vdc-with-heatsink-cooling-system-8266?page=29
Cooling Fan 5Vdc 3010 For Raspberry Pi - Size 30x30x10mm,100.00 EGP,,/shop/rpi-fan-3010-cooling-fan-5vdc-3010-for-raspberry-pi-size-30x30x10mm-8265?page=29
Mecanum Wheel 76mm + 6.7mm Coupling,300.00 EGP,No description,/shop/ro-wheel-mcnamum-76mm-mecanum-wheel-76mm-6-7mm-coupling-8264?page=29
Mecanum Wheel 65mm + 6.7mm Coupling,225.00 EGP,,/shop/ro-wheel-mcnamum-65mm-mecanum-wheel-65mm-6-7mm-coupling-8263?page=29
OV7670 Camera 0.3MP With SCCB Connector,85.00 EGP,,/shop/ov7670-camera-ov7670-camera-0-3mp-with-sccb-connector-8261?page=29
NVIDIA® JETSON NANO 2GB Development Kit With Wireless Adapter,"12,500.00 EGP",No description,/shop/nvidia-jetson-2gb-nvidia-r-jetson-nano-2gb-development-kit-with-wireless-adapter-8260?page=29
NeoPixel 1-bit WS2812 5050 RGB LED Driver Development Board,35.00 EGP,,/shop/kit-ws2812-single-neopixel-1-bit-ws2812-5050-rgb-led-driver-development-board-8258?page=29
NeoPixel Stick 8-bit WS2812 5050 RGB LED Driver Development Board,45.00 EGP,,/shop/kit-ws2812-8-5050-strip-neopixel-stick-8-bit-ws2812-5050-rgb-led-driver-development-board-8257?page=29
NeoPixel Ring 24-bit WS2812 5050 RGB LED Driver Circle Development Board,175.00 EGP,,/shop/kit-ws2812-24-5050-circle-neopixel-ring-24-bit-ws2812-5050-rgb-led-driver-circle-development-board-8256?page=29
NeoPixel Ring 16-bit WS2812 5050 RGB LED Driver Circle Development Board,100.00 EGP,,/shop/kit-ws2812-16-5050-circle-neopixel-ring-16-bit-ws2812-5050-rgb-led-driver-circle-development-board-8255?page=29
TMC2209 V2.0 Stepper Motor Driver 2A - MKS,275.00 EGP,No description,/shop/kit-tmc2209-driver-tmc2209-v2-0-stepper-motor-driver-2a-mks-8254?page=29
TMC2208 V2.0 Stepper Motor Driver 1.4A - MKS,195.00 EGP,No description,/shop/kit-tmc2208-driver-tmc2208-v2-0-stepper-motor-driver-1-4a-mks-8253?page=29
Industrial SMPS Output +60Vdc/13A Input 220Vac With Cooling Fan,"3,250.00 EGP",Switching Mode Power Supply,/shop/kit-smps-60v-13a-industrial-smps-output-60vdc-13a-input-220vac-with-cooling-fan-8251?page=29
Eco SMPS Output +36Vdc/10A Input 220Vac With Cooling Fan,"1,600.00 EGP",Switching Mode Power Supply,/shop/smps-eco-36v-10a-eco-smps-output-36vdc-10a-input-220vac-with-cooling-fan-8250?page=29
Eco SMPS Output +15Vdc/5A Input 220Vac,595.00 EGP,Switching Mode Power Supply,/shop/smps-eco-15v-5a-eco-smps-output-15vdc-5a-input-220vac-8249?page=29
Sliding Adjustable Potentiometer Module 10kΩ (SKU#SLI10K),100.00 EGP,,/shop/kit-slider-10k-sliding-adjustable-potentiometer-module-10ko-sku-sli10k-8248?page=29
4-20mA Signal Generator (Current Generator),950.00 EGP,,/shop/kit-signal-gen-4-20ma-4-20ma-signal-generator-current-generator-8247?page=29
Kit Resistor - 8 Decade Programmable Resistor Board (1R - 9999999R Step 0.1R) 1/2W,100.00 EGP,Resistance substitution box - programmable resistor,/shop/kit-resistor-8decade-kit-resistor-8-decade-programmable-resistor-board-1r-9999999r-step-0-1r-1-2w-8246?page=29
NRF24L01 RF Module 2.4 GHz,60.00 EGP,No description,/shop/kit-nrf24l01-module-nrf24l01-rf-module-2-4-ghz-8245?page=29
NRF24L01 Base Adapter Board 3.3V,35.00 EGP,,/shop/kit-nrf-base-3-3v-nrf24l01-base-adapter-board-3-3v-8244?page=29
NodeMCU Lua V3 Baseboard Breakout Board,90.00 EGP,,/shop/kit-node-base-v3-nodemcu-lua-v3-baseboard-breakout-board-8243?page=29
EMG Module - Muscle Signal Sensor Kit,"1,250.00 EGP",No description,/shop/kit-muscle-emg-emg-module-muscle-signal-sensor-kit-8242?page=29
MQ-137 Sensor Ammonia Detection Sensor NH3 Gas Sensor Module,"1,350.00 EGP",No description,/shop/kit-mq137-mq-137-sensor-ammonia-detection-sensor-nh3-gas-sensor-module-8241?page=29
GY-906 MLX90614ESF-BCC Contactless Temperature Sensor Module,950.00 EGP,Non-Contact Infrared Thermometer,/shop/kit-mlx90614-esf-bcc-gy-906-mlx90614esf-bcc-contactless-temperature-sensor-module-8240?page=30
TP4056 USB Type C Lithium Battery Charger Module 1A With Battery Protection,25.00 EGP,Li-Ion 18650 Charger,/shop/kit-li-charger-c-type-tp4056-usb-type-c-lithium-battery-charger-module-1a-with-battery-protection-8239?page=30
L293D Expansion Board Module (SKU#K293),75.00 EGP,4 Channel Motor Driver H-Bridge,/shop/kit-l293d-blue-l293d-expansion-board-module-sku-k293-8238?page=30
PC817 - 4 Channel Optocoupler Isolation Board,60.00 EGP,,/shop/kit-isolation-4xpc817-pc817-4-channel-optocoupler-isolation-board-8237?page=30
PC817 - 2 Channel Optocoupler Isolation Board,45.00 EGP,No description,/shop/kit-isolation-2xpc817-pc817-2-channel-optocoupler-isolation-board-8236?page=30
CNC Handle 4 Axis USB Pendant Manual Remote Control,"1,950.00 EGP",JOG encoder for Mach 3,/shop/kit-handle-4axis-usb-cnc-handle-4-axis-usb-pendant-manual-remote-control-8234?page=30
Fan Module L9110 For Fire Fighting Robot,135.00 EGP,Propeller 2 Blades,/shop/kit-fan-l9110-fan-module-l9110-for-fire-fighting-robot-8232?page=30
MAX30102 EGC Heart Rate and Oximeter Sensor,250.00 EGP,No description,/shop/kit-ecg-max30102-max30102-egc-heart-rate-and-oximeter-sensor-8229?page=30
Lithium Battery Shield 4x18650 Mobile Power Expansion Board Module 5V/3A & 3V/1A,450.00 EGP,Power Bank,/shop/kit-18650-shield-4x-lithium-battery-shield-4x18650-mobile-power-expansion-board-module-5v-3a-3v-1a-8228?page=30
Lithium Battery Shield 2x18650 Mobile Power Expansion Board Module 5V/2.2A & 3V/1A,250.00 EGP,Power Bank Expansion Board,/shop/kit-18650-shield-2x-lithium-battery-shield-2x18650-mobile-power-expansion-board-module-5v-2-2a-3v-1a-8227?page=30
Voltage to PWM Converter Module 0-5V-10V to 0-100% (SKU#VPWM),110.00 EGP,Converter Analog Voltage to 0-100% PWM,/shop/kit-analog-v-to-pwm-voltage-to-pwm-converter-module-0-5v-10v-to-0-100-sku-vpwm-8225?page=30
